nn(色彩-2, 屏幕-1)
nsubj(强大-12, 功能-7)
advmod(强大-12, 也-8)
neg(强大-12, 不-9)
cop(强大-12, 是-10)
advmod(强大-12, 很-11)
conj(可怜-5, 强大-12)
case(要求-17, 对-14)
nn(功能-16, 手机-15)
nsubj(要求-17, 功能-16)
prep(买-26, 要求-17)
det(人-21, 有些-18)
relcl(人-21, 高-19)
mark(高-19, 的-20)
nsubj(好-23, 人-21)
advmod(好-23, 最-22)
ccomp(要求-17, 好-23)
neg(买-26, 不-24)
mmod(买-26, 要-25)
conj(可怜-5, 买-26)

neg(补光灯-2, 没有-1)
root(ROOT-0, 补光灯-2)
advmod(残疾-10, 所以-4)
nn(摄像头-6, 感觉-5)
nsubj(残疾-10, 摄像头-6)
advmod(残疾-10, 就-7)
cop(残疾-10, 是-8)
nummod(残疾-10, 一个-9)
conj(补光灯-2, 残疾-10)
nummod(场合-13, 很多-12)
nsubj(使用-16, 场合-13)
advmod(使用-16, 都-14)
advmod(使用-16, 没法-15)
conj(补光灯-2, 使用-16)

nn(不好-3, 按键-1)
nn(不好-3, 设计-2)
nsubj(按-13, 不好-3)
nn(键-9, ok-5)
conj(键-9, 键-6)
cc(键-9, 和-7)
nn(键-9, 方向-8)
nsubj(按-13, 键-9)
advmod(按-13, 容易-10)
auxpass(按-13, 被-11)
advmod(按-13, 误-12)
root(ROOT-0, 按-13)

nn(不好-2, 信号-1)
nsubj(小-18, 不好-2)
mmod(小-18, 打电话-4)
neg(小-18, 不-5)
cop(小-18, 是-6)
nsubj(小-18, 对方-7)
mmod(小-18, 听-8)
neg(小-18, 不-9)
case(大-16, 到-10)
advmod(大-16, 就-11)
cop(大-16, 是-12)
nsubj(大-16, 声音-13)
loc(大-16, 说话-14)
case(说话-14, 时-15)
prep(小-18, 大-16)
case(大-16, 时-17)
root(ROOT-0, 小-18)
dep(小-18, 换-20)
rcomp(换-20, 过-21)
asp(换-20, 了-22)
advmod(换-20, 还是-23)
dep(还是-23, 那样-24)

nsubj(显示-2, 电量-1)
xsubj(准-4, 电量-1)
root(ROOT-0, 显示-2)
neg(准-4, 不-3)
ccomp(显示-2, 准-4)
ccomp(准-4, 显示-6)
assmod(电量-9, 百分之八十-7)
case(百分之八十-7, 的-8)
dobj(显示-6, 电量-9)
advmod(没-13, 突然-11)
dep(没-13, 间会-12)
conj(显示-2, 没-13)
nsubj(关机-16, 电-14)
advmod(关机-16, 自动-15)
dep(没-13, 关机-16)

nn(音质-2, 外放-1)
nsubj(好-4, 音质-2)
advmod(好-4, 很-3)
root(ROOT-0, 好-4)
loc(爽-12, 带-6)
case(带-6, 上-7)
assmod(话-10, 耳机-8)
case(耳机-8, 的-9)
nsubj(爽-12, 话-10)
advmod(爽-12, 更-11)
conj(好-4, 爽-12)

nsubj(清晰-2, 照相-1)
root(ROOT-0, 清晰-2)
loc(差-7, 光暗-4)
case(光暗-4, 时-5)
advmod(差-7, 稍-6)
conj(清晰-2, 差-7)

nsubj(好看-3, 外形-1)
advmod(好看-3, 蛮-2)
dep(适中-7, 好看-3)
dep(好看-3, 的-4)
nsubj(适中-7, 大小-6)
root(ROOT-0, 适中-7)
nsubj(好-12, 女性-9)
mmod(好-12, 用-10)
advmod(好-12, 比较-11)
conj(适中-7, 好-12)

nn(实惠-2, 价格-1)
nsubj(便宜-9, 实惠-2)
case(门店-8, 比-4)
nn(门店-8, 国内-5)
amod(门店-8, 大型-6)
nn(门店-8, 电器-7)
prep(便宜-9, 门店-8)
root(ROOT-0, 便宜-9)
dep(便宜-9, 好多-10)
nsubj(卖-14, 那里-12)
advmod(卖-14, 都-13)
dep(便宜-9, 卖-14)
range(卖-14, 4999，坑爹-15)
dep(卖-14, 啊-16)

nsubj(好看-2, 外观-1)
root(ROOT-0, 好看-2)
advmod(薄-5, 很-4)
conj(好看-2, 薄-5)
advmod(精致-8, 很-7)
dep(薄-5, 精致-8)
dep(薄-5, 充电-10)
advmod(充电-10, 很快-11)
dep(个-16, 3-13)
cc(个-16, 到-14)
nummod(个-16, 5-15)
clf(小时-17, 个-16)
nsubj(好-21, 小时-17)
advmod(好-21, 就-18)
mmod(好-21, 可以-19)
advmod(好-21, 充-20)
conj(好看-2, 好-21)

nn(能力-3, 电池-1)
nn(能力-3, 续航-2)
nsubj(充-7, 能力-3)
advmod(充-7, 高-4)
nummod(天-6, 两-5)
dep(充-7, 天-6)
root(ROOT-0, 充-7)
nummod(回-9, 一-8)
clf(电-10, 回-9)
dobj(充-7, 电-10)
range(充-7, a-11)

nsubj(好-3, 系统-1)
advmod(好-3, 真心-2)
root(ROOT-0, 好-3)
advmod(够-7, 但是-5)
neg(够-7, 不-6)
dep(好-3, 够-7)
comod(够-7, 完善-8)
dep(好-3, 希望-10)
nsubj(近-13, 诺基亚-11)
advmod(近-13, 更-12)
ccomp(希望-10, 近-13)
nummod(步-15, 一-14)
range(近-13, 步-15)
advmod(支持-18, 永远-17)
dep(好-3, 支持-18)

nsubj(好-5, 外观-1)
mmod(好-5, 做工-2)
advmod(好-5, 都-3)
advmod(好-5, 非常-4)
root(ROOT-0, 好-5)
advmod(适合-8, 非常-7)
conj(好-5, 适合-8)
nn(人士-10, 商务-9)
dobj(适合-8, 人士-10)

nn(时间-2, 上网-1)
nn(长-4, 时间-2)
nummod(长-4, 一-3)
nsubj(没-7, 长-4)
advmod(没-7, 很快-5)
advmod(没-7, 就-6)
root(ROOT-0, 没-7)
dobj(没-7, 电-8)

nsubj(垃圾-3, 电池-1)
advmod(垃圾-3, 太-2)
dep(给-21, 垃圾-3)
dep(垃圾-3, 了-4)
amod(情况-7, 一般-6)
nsubj(换-13, 情况-7)
dep(换-13, 下-8)
dep(换-13, 得-9)
nummod(天-11, 一-10)
clf(一-12, 天-11)
dep(换-13, 一-12)
loc(给-21, 换-13)
advmod(买-17, 还-15)
advmod(买-17, 好-16)
dep(换-13, 买-17)
case(换-13, 时-18)
nsubj(给-21, 商家-19)
advmod(给-21, 又-20)
root(ROOT-0, 给-21)
nn(电池-26, 我-22)
nummod(块-24, 一-23)
clf(电池-26, 块-24)
amod(电池-26, 备用-25)
dobj(给-21, 电池-26)

nsubj(用-4, 电池-1)
neg(用-4, 不-2)
mmod(用-4, 抗-3)
root(ROOT-0, 用-4)
nummod(天-7, 一-6)
nsubj(充电-9, 天-7)
advmod(充电-9, 一-8)
conj(用-4, 充电-9)

nsubj(好-4, 屏幕-1)
neg(好-4, 不-2)
advmod(好-4, 太-3)
root(ROOT-0, 好-4)
dep(好-4, 会-6)
dobj(会-6, 发热-7)

nn(阻屏-2, 电-1)
nsubj(喜欢-4, 阻屏-2)
neg(喜欢-4, 不-3)
root(ROOT-0, 喜欢-4)
nsubj(灵敏-10, 触控-6)
neg(灵敏-10, 不-7)
cop(灵敏-10, 是-8)
advmod(灵敏-10, 太-9)
conj(喜欢-4, 灵敏-10)

advmod(耗电-2, 太-1)
root(ROOT-0, 耗电-2)
asp(耗电-2, 了-3)
dep(天-7, 基本-5)
nummod(天-7, 一-6)
dep(耗电-2, 天-7)
nummod(充-9, 一-8)
dobj(耗电-2, 充-9)

nsubj(差-3, 外音-1)
advmod(差-3, 太-2)
root(ROOT-0, 差-3)
dep(差-3, 有-5)
conj(沙质感-11, 杂音-6)
nn(沙质感-11, 声音-8)
conj(沙质感-11, 小-9)
dobj(有-5, 沙质感-11)

advmod(小-4, 受话器-1)
advmod(小-4, 有时-2)
nsubj(小-4, 声音-3)
root(ROOT-0, 小-4)
nsubj(到-9, 对方-6)
mmod(到-9, 听-7)
neg(到-9, 不-8)
conj(小-4, 到-9)
dobj(到-9, 语音-10)

nn(感觉-3, 通话-1)
nn(感觉-3, 音质-2)
nsubj(到-9, 感觉-3)
advmod(到-9, 挺-4)
dep(到-9, 好-5)
mark(好-5, 的-6)
dvpmod(到-9, 清晰-8)
root(ROOT-0, 到-9)
nsubj(听-21, 对方-10)
case(音量-15, 在-11)
nn(音量-15, 我-12)
advmod(小-14, 最-13)
amod(音量-15, 小-14)
prep(听-21, 音量-15)
case(音量-15, 下-16)
advmod(听-21, 高声-17)
mmod(听-21, 讲-18)
advmod(听-21, 也-19)
mmod(听-21, 能-20)
dep(到-9, 听-21)
dobj(听-21, 清-22)
dep(听-21, 了-23)

nsubj(耐用-4, 电池-1)
advmod(耐用-4, 有点-2)
neg(耐用-4, 不-3)
root(ROOT-0, 耐用-4)
advmod(冲-11, 一般-6)
cop(冲-11, 是-7)
nummod(天-9, 两-8)
nsubj(冲-11, 天-9)
advmod(冲-11, 一-10)
conj(耐用-4, 冲-11)

nn(功能-3, 系统-1)
amod(功能-3, 好-2)
nsubj(强大-4, 功能-3)
root(ROOT-0, 强大-4)
cop(手机-13, 是-6)
nsubj(认为-8, 我-7)
relcl(手机-13, 认为-8)
nsubj(高-11, 性价比-9)
advmod(高-11, 很-10)
ccomp(认为-8, 高-11)
mark(认为-8, 的-12)
dep(强大-4, 手机-13)
case(老年人-18, 面对-15)
det(老年人-18, 这个-16)
nn(老年人-18, 系统-17)
prep(得-24, 老年人-18)
cc(老年人-18, 和-19)
neg(玩-22, 不-20)
advmod(玩-22, 常-21)
dep(老年人-18, 玩-22)
dobj(玩-22, 手机-23)
conj(强大-4, 得-24)
nsubj(上手-29, 人-25)
cop(上手-29, 是-26)
advmod(上手-29, 很-27)
advmod(上手-29, 难-28)
relcl(要求-39, 上手-29)
mark(上手-29, 的-30)
nummod(要求-39, wp8.1-32)
mmod(降低-34, 能够-33)
relcl(要求-39, 降低-34)
dobj(降低-34, 系统-35)
case(硬件-37, 对-36)
prep(降低-34, 硬件-37)
mark(降低-34, 的-38)
dobj(得-24, 要求-39)

nsubj(凑合-3, 电池-1)
advmod(凑合-3, 勉强-2)
root(ROOT-0, 凑合-3)
advmod(得-7, 基本上-5)
advmod(得-7, 也-6)
conj(凑合-3, 得-7)
nummod(天-9, 一-8)
clf(充-11, 天-9)
nummod(充-11, 一-10)
dobj(得-7, 充-11)

nn(能力-2, 待机-1)
nsubj(差-3, 能力-2)
root(ROOT-0, 差-3)
amod(电池-6, 新-5)
nsubj(玩-7, 电池-6)
dep(没-11, 玩-7)
nummod(天-9, 一-8)
range(玩-7, 天-9)
advmod(没-11, 就-10)
dep(差-3, 没-11)
dobj(没-11, 电-12)
dep(没-11, 了-13)

nsubj(方便-4, 照相-1)
advmod(方便-4, 比较-2)
neg(方便-4, 不-3)
root(ROOT-0, 方便-4)
conj(方便-4, 没-6)
dobj(没-6, 闪光灯-7)
nsubj(耐用-12, 电池-9)
advmod(耐用-12, 好像-10)
neg(耐用-12, 不-11)
conj(方便-4, 耐用-12)

nn(感觉-2, 屏幕-1)
nsubj(好-4, 感觉-2)
advmod(好-4, 很-3)
root(ROOT-0, 好-4)
conj(好-4, 看-6)
nn(视屏-8, 图片-7)
nsubj(舒服-10, 视屏-8)
advmod(舒服-10, 很-9)
ccomp(看-6, 舒服-10)
nsubj(高-13, 性价比-12)
conj(舒服-10, 高-13)

loc(有-12, 屏幕-1)
case(屏幕-1, 内-2)
case(内容-11, 沿-3)
relcl(内容-11, 下沉-4)
asp(下沉-4, 了-5)
nummod(毫米-7, 几-6)
dep(下沉-4, 毫米-7)
conj(下沉-4, 显示-9)
mark(下沉-4, 的-10)
prep(有-12, 内容-11)
root(ROOT-0, 有-12)
nummod(阻隔-14, 一些-13)
dobj(有-12, 阻隔-14)

nn(质量-2, 照相-1)
nsubj(好-6, 质量-2)
neg(好-6, 不-3)
cop(好-6, 是-4)
advmod(好-6, 很-5)
root(ROOT-0, 好-6)
nsubj(清晰-10, 图片-8)
neg(清晰-10, 不-9)
conj(好-6, 清晰-10)
conj(好-6, 没有-12)
amod(摄像头-14, 前-13)
dobj(没有-12, 摄像头-14)

nsubj(耐用-4, 电池-1)
advmod(耐用-4, 其实-2)
advmod(耐用-4, 很-3)
root(ROOT-0, 耐用-4)
neg(玩-7, 不-6)
relcl(时候-9, 玩-7)
mark(玩-7, 的-8)
nsubj(待机-10, 时候-9)
conj(耐用-4, 待机-10)
nummod(周-12, 一-11)
range(待机-10, 周-12)
advmod(多-15, 甚至-14)
conj(耐用-4, 多-15)

nn(分辨率-2, 屏幕-1)
nsubj(差-4, 分辨率-2)
advmod(差-4, 太-3)
root(ROOT-0, 差-4)
asp(差-4, 了-5)
advmod(看-8, 才-7)
conj(差-4, 看-8)
nummod(分钟-10, 几-9)
range(看-8, 分钟-10)
nsubj(疼-15, 眼镜-12)
advmod(疼-15, 就-13)
advmod(疼-15, 很-14)
conj(差-4, 疼-15)
asp(疼-15, 了-16)

nsubj(耐用-4, 电池-1)
advmod(耐用-4, 太-2)
neg(耐用-4, 不-3)
dep(得-16, 耐用-4)
dep(耐用-4, 了-5)
nummod(天-8, 一-7)
clf(充-10, 天-8)
nummod(充-10, 一-9)
dobj(耐用-4, 充-10)
advmod(得-16, 每天-12)
tmod(得-16, 晚上-13)
mmod(得-16, 回去-14)
advmod(得-16, 都-15)
root(ROOT-0, 得-16)
dobj(得-16, 充电-17)

nn(垃圾-3, 照相机-1)
advmod(照相机-1, 很-2)
nsubj(掉-7, 垃圾-3)
mmod(掉-7, 关-5)
neg(掉-7, 不-6)
root(ROOT-0, 掉-7)
nn(声音-9, 快门-8)
dobj(掉-7, 声音-9)
cc(掉-7, 并且-11)
neg(拍摄-16, 没-12)
case(自动-15, 按-13)
advmod(自动-15, 就-14)
prep(拍摄-16, 自动-15)
dep(掉-7, 拍摄-16)
asp(拍摄-16, 了-17)

nsubj(杯具-3, 电池-1)
advmod(杯具-3, 太-2)
root(ROOT-0, 杯具-3)
case(这种-7, 象-5)
nsubj(这种-7, 我-6)
prep(背-13, 这种-7)
dobj(这种-7, 玩机族-8)
nn(天-11, 估计-10)
nsubj(背-13, 天-11)
mmod(背-13, 要-12)
conj(杯具-3, 背-13)
nummod(块-15, 2-14)
clf(电池-16, 块-15)
dobj(背-13, 电池-16)

dep(没-2, 按键-1)
root(ROOT-0, 没-2)
dobj(没-2, 问题-3)
dep(没-2, 了-4)
nn(按键-8, 标准-6)
nn(按键-8, 游戏-7)
nsubj(触摸-10, 按键-8)
dep(没-2, 触摸-10)
dobj(触摸-10, 按键-11)
nsubj(操控-14, 重力-13)
dep(没-2, 操控-14)
advmod(齐-17, 全-16)
dep(没-2, 齐-17)
dep(齐-17, 了-18)

nn(放音量-3, 音乐-1)
nn(放音量-3, 外-2)
nsubj(小-4, 放音量-3)
root(ROOT-0, 小-4)
advmod(没有-7, 但-6)
dep(小-4, 没有-7)
dobj(没有-7, 破音-8)
advmod(浑厚-16, 不如-11)
assmod(声音-15, 以前-12)
case(以前-12, 的-13)
nummod(声音-15, 325-14)
nsubj(浑厚-16, 声音-15)
conj(小-4, 浑厚-16)

nn(音质-3, 音乐-1)
nn(音质-3, 播放-2)
nsubj(敢-5, 音质-3)
neg(敢-5, 不-4)
root(ROOT-0, 敢-5)
dobj(敢-5, 恭维-6)
nsubj(变调-9, 走音-8)
conj(敢-5, 变调-9)
dep(手机-18, 算-11)
asp(算-11, 了-12)
nsubj(手机-18, 它-14)
neg(手机-18, 不-15)
cop(手机-18, 是-16)
nn(手机-18, 音乐-17)
conj(敢-5, 手机-18)

nsubj(行-3, 感觉-1)
advmod(行-3, 还-2)
root(ROOT-0, 行-3)
conj(智能机-7, 大屏-5)
cc(智能机-7, 加上-6)
nsubj(可能-8, 智能机-7)
conj(行-3, 可能-8)
nsubj(大-11, 耗电量-9)
advmod(大-11, 都-10)
dep(可能-8, 大-11)
dep(大-11, 吧-12)
nn(续航-15, 电池-14)
nsubj(差-17, 续航-15)
advmod(差-17, 有点-16)
conj(行-3, 差-17)

nsubj(用-4, 电池-1)
neg(用-4, 不-2)
mmod(用-4, 经-3)
dep(没有-19, 用-4)
dep(用-4, 啊-5)
dep(没有-19, 冲-7)
asp(冲-7, 了-8)
nummod(个-10, 2-9)
clf(小时-11, 个-10)
dobj(冲-7, 小时-11)
conj(冲-7, 玩-13)
asp(玩-13, 了-14)
nummod(个-16, 6-15)
clf(小时-17, 个-16)
dobj(玩-13, 小时-17)
advmod(没有-19, 就-18)
root(ROOT-0, 没有-19)
dobj(没有-19, 点-20)
dep(没有-19, 了-21)

nn(不好-2, 照相-1)
nsubj(知道-5, 不好-2)
neg(知道-5, 不-4)
root(ROOT-0, 知道-5)
advmod(知道-5, 为什么-6)
ccomp(知道-5, 拍照-8)
dep(出来-11, 晚上-9)
mmod(出来-11, 拍-10)
dobj(拍照-8, 出来-11)
dep(出来-11, 是-12)
dobj(出来-11, 模模糊糊-13)
mark(出来-11, 的-14)
mmod(明白-18, 搞-16)
neg(明白-18, 不-17)
conj(知道-5, 明白-18)

nummod(发-2, 扣扣-1)
clf(表情-3, 发-2)
assmod(时候-5, 表情-3)
case(表情-3, 的-4)
nsubj(按-8, 时候-5)
advmod(按-8, 很-6)
advmod(按-8, 难-7)
root(ROOT-0, 按-8)
advmod(位置-20, 似乎-10)
cop(位置-20, 是-11)
nsubj(不行-13, 屏幕-12)
relcl(位置-20, 不行-13)
advmod(最低端-18, 就-15)
case(屏幕-17, 在-16)
prep(最低端-18, 屏幕-17)
dep(不行-13, 最低端-18)
mark(不行-13, 的-19)
conj(按-8, 位置-20)

nsubj(LJ-5, 照相-1)
advmod(LJ-5, 简直-2)
advmod(LJ-5, 就-3)
cop(LJ-5, 是-4)
dep(估计-8, LJ-5)
dep(LJ-5, 啊-6)
root(ROOT-0, 估计-8)
case(300W-13, 比-9)
advmod(索爱-11, 不过-10)
assmod(300W-13, 索爱-11)
case(索爱-11, 的-12)
prep(补光灯-20, 300W-13)
neg(补光灯-20, 没有-15)
advmod(补光灯-20, 自动-16)
case(补光灯-20, 对-17)
conj(补光灯-20, 焦-18)
cc(补光灯-20, 和-19)
ccomp(估计-8, 补光灯-20)

nsubj(没有-3, 反应-1)
advmod(没有-3, 很快-2)
root(ROOT-0, 没有-3)
det(卡死-5, 任何-4)
assmod(情况-7, 卡死-5)
case(卡死-5, 的-6)
nsubj(出现-8, 情况-7)
dep(没有-3, 出现-8)

dep(扬声器-18, 音质-1)
dep(音质-1, 嘛-2)
dep(杀-5, 秒-4)
dep(音质-1, 杀-5)
det(品牌-7, 其他-6)
dobj(杀-5, 品牌-7)
dep(音质-1, 的-8)
nsubj(满足-12, 均衡器-10)
mmod(满足-12, 设置-11)
conj(扬声器-18, 满足-12)
assmod(喜好-15, 你-13)
case(你-13, 的-14)
dobj(满足-12, 喜好-15)
nsubj(扬声器-18, XLOUD-17)
root(ROOT-0, 扬声器-18)
advmod(扬声器-18, 不-19)
neg(扬声器-18, 不-19)
dep(扬声器-18, 失真-20)
nn(利器-23, 浴室-22)
dobj(扬声器-18, 利器-23)

nn(耐用-3, 电池-1)
amod(耐用-3, 基本-2)
nsubj(玩玩-6, 耐用-3)
advmod(玩玩-6, 平时-5)
root(ROOT-0, 玩玩-6)
conj(人人-9, QQ-7)
dobj(玩玩-6, 人人-9)
nn(短信-12, 电话-11)
nsubj(能-14, 短信-12)
advmod(能-14, 也-13)
conj(玩玩-6, 能-14)
rcomp(能-14, 撑-15)
dep(天-18, 个-16)
nummod(天-18, 两-17)
dep(能-14, 天-18)
advmod(好-25, 至少-20)
case(待机-24, 比-21)
nn(待机-24, 安卓-22)
nn(待机-24, 手机-23)
prep(好-25, 待机-24)
dep(多-27, 好-25)
advmod(多-27, 很-26)
conj(玩玩-6, 多-27)

nsubj(是-4, 电池-1)
advmod(是-4, 也-2)
neg(是-4, 不-3)
conj(充-15, 是-4)
neg(行-9, 不-5)
nsubj(行-9, 耐用-6)
advmod(行-9, 还-8)
dep(是-4, 行-9)
dep(行-9, 吧-10)
nummod(天-13, 一-12)
clf(一-14, 天-13)
nsubj(充-15, 一-14)
root(ROOT-0, 充-15)
advmod(百分之9-17, 还是-16)
range(充-15, 百分之9-17)
dep(充-15, 呢-18)

advmod(提-2, 不得不-1)
root(ROOT-0, 提-2)
advmod(大-11, 虽然-4)
nn(容量-6, 电池-5)
nsubj(大-11, 容量-6)
case(今天-8, 在-7)
prep(大-11, 今天-8)
case(今天-8, 来看-9)
neg(大-11, 不-10)
dep(给力-16, 大-11)
advmod(给力-16, 但是-13)
nsubj(给力-16, 待机-14)
advmod(给力-16, 非常-15)
dep(提-2, 给力-16)
case(安卓-24, 比-18)
nummod(天-20, 一-19)
clf(安卓-24, 天-20)
nummod(充-22, 一-21)
assmod(安卓-24, 充-22)
case(充-22, 的-23)
prep(强-25, 安卓-24)
dep(给力-16, 强-25)
asp(强-25, 了-26)
advmod(多-28, 太-27)
dep(强-25, 多-28)

nsubj(喜欢-2, 我-1)
root(ROOT-0, 喜欢-2)
ccomp(喜欢-2, 听-3)
dobj(听-3, 歌-4)
nsubj(算-9, 外放-6)
xsubj(好-11, 外放-6)
advmod(算-9, 确实-7)
neg(算-9, 不-8)
conj(喜欢-2, 算-9)
advmod(好-11, 太-10)
ccomp(算-9, 好-11)
advmod(强大-17, 但是-13)
nn(效果-15, 耳机-14)
nsubj(强大-17, 效果-15)
advmod(强大-17, 很-16)
conj(喜欢-2, 强大-17)
nsubj(听-21, 我-19)
advmod(听-21, 一直-20)
relcl(话-23, 听-21)
mark(听-21, 的-22)
nsubj(坚持-26, 话-23)
advmod(坚持-26, 大概-24)
mmod(坚持-26, 能-25)
conj(喜欢-2, 坚持-26)
nummod(个-28, 10-27)
clf(小时-29, 个-28)
dobj(坚持-26, 小时-29)

nn(不好-3, 音响-1)
nn(不好-3, 位置-2)
nsubj(放到-5, 不好-3)
root(ROOT-0, 放到-5)
assmod(声-9, 软-6)
case(软-6, 的-7)
nn(声-9, 地方-8)
nsubj(小-12, 声-9)
advmod(小-12, 就-10)
advmod(小-12, 可-11)
dep(放到-5, 小-12)
dep(小-12, 了-13)

nsubj(好-7, 电池-1)
case(HD2-6, 比-2)
assmod(HD2-6, 我-3)
case(我-3, 以前-4)
case(我-3, 的-5)
prep(好-7, HD2-6)
root(ROOT-0, 好-7)
comod(好-7, 多-8)
asp(好-7, 了-9)
mmod(用-12, 能-11)
conj(好-7, 用-12)
nummod(小时-14, 24-13)
range(用-12, 小时-14)

nsubj(不好-2, 像素-1)
root(ROOT-0, 不好-2)
nn(暗点-6, 晚上-4)
nn(暗点-6, 光线-5)
nsubj(拍照-7, 暗点-6)
ccomp(不好-2, 拍照-7)
relcl(那种-16, 有-8)
amod(眼-10, 红-9)
dobj(有-8, 眼-10)
advmod(严重-13, 很-12)
conj(有-8, 严重-13)
mark(有-8, 的-14)
nn(那种-16, 红眼-15)
dobj(拍照-7, 那种-16)

nn(问题-2, 电池-1)
nsubj(说-5, 问题-2)
advmod(说-5, 就-3)
neg(说-5, 不-4)
root(ROOT-0, 说-5)
asp(说-5, 了-6)
advmod(大-9, 那么-8)
assmod(屏幕-11, 大-9)
case(大-9, 的-10)
nsubj(是-13, 屏幕-11)
advmod(是-13, 肯定-12)
conj(说-5, 是-13)
neg(耐用-15, 不-14)
dep(是-13, 耐用-15)
case(耐用-15, 的-16)

nn(照相-2, 手机-1)
assmod(功能-4, 照相-2)
case(照相-2, 的-3)
nsubj(强大-5, 功能-4)
root(ROOT-0, 强大-5)
dep(强大-5, 没有-7)
relcl(拍照-10, 延迟-8)
mark(延迟-8, 的-9)
dobj(没有-7, 拍照-10)
conj(强大-5, 让-12)
nsubj(到-17, 我-13)
mmod(到-17, 能-14)
mmod(到-17, 捕捉-15)
mmod(到-17, 到-16)
ccomp(让-12, 到-17)
nn(瞬间-20, 生活-18)
amod(瞬间-20, 美好-19)
dobj(到-17, 瞬间-20)

nn(方面-2, 照相-1)
nsubj(曝光-8, 方面-2)
nsubj(曝光-8, 效果-4)
advmod(曝光-8, 很-5)
advmod(曝光-8, 勉强-6)
root(ROOT-0, 曝光-8)
case(苹果-14, 和-9)
conj(摄像-12, 防抖-10)
nn(苹果-14, 摄像-12)
amod(苹果-14, 相对-13)
prep(做-15, 苹果-14)
relcl(不好-17, 做-15)
mark(做-15, 的-16)
dobj(曝光-8, 不好-17)
advmod(是-21, 不过-19)
nsubj(是-21, 这-20)
dep(曝光-8, 是-21)
dep(是-21, 吹毛求疵-22)
case(吹毛求疵-22, 的-23)
dep(是-21, 了-24)

nn(安数-2, 电池-1)
nsubj(小-4, 安数-2)
advmod(小-4, 太-3)
root(ROOT-0, 小-4)
advmod(天-8, 几乎-6)
nummod(天-8, 一-7)
nsubj(冲-10, 天-8)
advmod(冲-10, 一-9)
conj(小-4, 冲-10)
advmod(要-17, 还有-12)
nn(时间-14, 锁屏-13)
nsubj(要-17, 时间-14)
advmod(要-17, 太-15)
advmod(要-17, 长-16)
conj(小-4, 要-17)
nummod(分钟-19, 一-18)
clf(时间-20, 分钟-19)
dobj(要-17, 时间-20)
loc(好-25, 总体-22)
case(总体-22, 来说-23)
advmod(好-25, 很-24)
dep(小-4, 好-25)
dep(好-25, 了-26)
advmod(喜欢-29, 蛮-28)
dep(小-4, 喜欢-29)
dep(喜欢-29, 的-30)

nn(音质-2, 通话-1)
nsubj(差-4, 音质-2)
advmod(差-4, 很-3)
root(ROOT-0, 差-4)
advmod(电话-13, 就-6)
cop(电话-13, 是-7)
dep(家里人-9, 自己-8)
nsubj(打-10, 家里人-9)
assmod(电话-13, 打-10)
case(打-10, 来-11)
case(打-10, 的-12)
conj(差-4, 电话-13)
advmod(出来-18, 都-15)
mmod(出来-18, 听-16)
neg(出来-18, 不-17)
conj(差-4, 出来-18)
dep(出来-18, 是-19)
nsubj(打-21, 谁-20)
dep(出来-18, 打-21)
dobj(打-21, 来-22)
mark(来-22, 的-23)
dep(差-4, 有-25)
relcl(杂音-28, 明显-26)
mark(明显-26, 的-27)
dobj(有-25, 杂音-28)
advmod(严重-32, 还有-30)
advmod(严重-32, 回音-31)
conj(差-4, 严重-32)

nn(分辨率-2, 屏幕-1)
nsubj(高-6, 分辨率-2)
neg(高-6, 不-3)
cop(高-6, 是-4)
advmod(高-6, 很-5)
root(ROOT-0, 高-6)
advmod(看-9, 随意-8)
relcl(话-12, 看-9)
dobj(看-9, 照片-10)
mark(看-9, 的-11)
nsubj(看-15, 话-12)
mmod(看-15, 需要-13)
mmod(看-15, 放大-14)
loc(有-30, 看-15)
cc(看-15, 或者-16)
loc(看出-23, 放到-17)
dobj(放到-17, 电脑-18)
case(放到-17, 上-19)
mmod(看出-23, 看-20)
advmod(看出-23, 才-21)
mmod(看出-23, 能-22)
conj(看-15, 看出-23)
dobj(看出-23, 效果-24)
case(看-15, 来-25)
nn(反应-28, 操作-27)
nsubj(有-30, 反应-28)
advmod(有-30, 稍微-29)
conj(高-6, 有-30)
nsubj(慢-32, 点-31)
dep(有-30, 慢-32)

advmod(卡-9, 最-1)
dvpmod(卡-9, 关键-2)
mark(关键-2, 的-3)
cop(卡-9, 是-4)
det(系统-7, 这个-5)
nn(系统-7, 手机-6)
nsubj(卡-9, 系统-7)
advmod(卡-9, 太-8)
dep(慢-20, 卡-9)
advmod(入手-12, 才-11)
dep(卡-9, 入手-12)
nummod(个-14, 2-13)
clf(月-15, 个-14)
dobj(入手-12, 月-15)
advmod(慢-20, 就-16)
advmod(慢-20, 已经-17)
mmod(慢-20, 反应-18)
advmod(慢-20, 很-19)
root(ROOT-0, 慢-20)
advmod(用-26, 而且-22)
nsubj(用-26, 照相-23)
neg(用-26, 不-24)
mmod(用-26, 能-25)
dep(慢-20, 用-26)
advmod(清晰-28, 最-27)
assmod(模式-30, 清晰-28)
case(清晰-28, 的-29)
dobj(用-26, 模式-30)
advmod(会-33, 一定-32)
conj(慢-20, 会-33)
dobj(会-33, 死机-34)

nsubj(好-3, 电池-1)
